Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-04-04 00:00:00-04:00,165.92691293456016,166.1659335664054,164.4429273242437,164.96083068847656,46278300,0.0,0.0
2023-04-05 00:00:00-04:00,164.07444032131605,164.3831854605127,161.14631576727714,163.098388671875,51511700,0.0,0.0
2023-04-06 00:00:00-04:00,161.7737646425446,164.29355725471697,161.3455091659301,163.99476623535156,45390100,0.0,0.0
2023-04-10 00:00:00-04:00,160.76786052385143,161.37539672851562,159.43327777824265,161.37539672851562,47716900,0.0,0.0
2023-04-11 00:00:00-04:00,161.69410104147346,161.7040551698223,159.86152321673777,160.15036010742188,47644200,0.0,0.0
2023-04-12 00:00:00-04:00,160.56865625983505,161.40525892834415,159.13447157259543,159.45318603515625,50133100,0.0,0.0
2023-04-13 00:00:00-04:00,160.9769982954281,165.1301491204927,160.76784003644804,164.89111328125,68445600,0.0,0.0
2023-04-14 00:00:00-04:00,163.9250360328323,165.64805759903274,163.1581578529949,164.54254150390625,49386500,0.0,0.0
2023-04-17 00:00:00-04:00,164.42302044195827,164.72181145901584,163.36730535254506,164.5624542236328,41516200,0.0,0.0
2023-04-18 00:00:00-04:00,165.42893928904655,166.7336442777649,164.98074519307582,165.7974395751953,49923000,0.0,0.0
2023-04-19 00:00:00-04:00,165.13016548549535,167.48063161432628,164.87120616803324,166.95277404785156,47720200,0.0,0.0
2023-04-20 00:00:00-04:00,165.41896475504282,167.19177203921853,164.89110726015574,165.97669982910156,52456400,0.0,0.0
2023-04-21 00:00:00-04:00,164.38317958228168,165.77751732141957,163.82544448662654,164.35330200195312,58337300,0.0,0.0
2023-04-24 00:00:00-04:00,164.3333797566734,164.93096176191798,163.22786368497012,164.66204833984375,41949600,0.0,0.0
2023-04-25 00:00:00-04:00,164.52261385717676,165.63808405188374,163.06850575581234,163.1083526611328,48714100,0.0,0.0
2023-04-26 00:00:00-04:00,162.40121977737576,164.61225198360341,162.1422756728881,163.098388671875,45498800,0.0,0.0
2023-04-27 00:00:00-04:00,164.52262209040046,167.87900216738603,164.52262209040046,167.7296142578125,64902300,0.0,0.0
2023-04-28 00:00:00-04:00,167.80928159661238,169.1637876085628,167.20174547660943,168.9944610595703,55209200,0.0,0.0
2023-05-01 00:00:00-04:00,168.59608580404557,169.7613570298521,167.95867209427598,168.9048309326172,52472900,0.0,0.0
2023-05-02 00:00:00-04:00,169.40281066234166,169.66176995474493,166.86310995409318,167.85906982421875,48425700,0.0,0.0
2023-05-03 00:00:00-04:00,168.81520412378237,170.229465367121,166.48466159027257,166.7734832763672,65136000,0.0,0.0
2023-05-04 00:00:00-04:00,164.22382042903283,166.36512804554513,163.6461618875554,165.12017822265625,81235400,0.0,0.0
2023-05-05 00:00:00-04:00,170.2892266146556,173.59582091646575,170.07011421166132,172.8687744140625,113316400,0.0,0.0
2023-05-08 00:00:00-04:00,171.78317356923253,173.14764907965517,171.41467323870148,172.79905700683594,55962800,0.0,0.0
2023-05-09 00:00:00-04:00,172.3508619892183,172.83887260910583,170.90672318826992,171.07603454589844,45326900,0.0,0.0
2023-05-10 00:00:00-04:00,172.32098351499195,173.32689752762042,171.20549811001328,172.85879516601562,53724500,0.0,0.0
2023-05-11 00:00:00-04:00,173.14763673800144,173.8846373465314,171.4744161837339,173.04803466796875,49514700,0.0,0.0
2023-05-12 00:00:00-04:00,173.15774218957503,173.59657315060798,170.5447226538143,172.1105499267578,45497800,0.24,0.0
2023-05-15 00:00:00-04:00,172.69897170529626,172.74884162582103,171.01346883143506,171.61187744140625,37266700,0.0,0.0
2023-05-16 00:00:00-04:00,171.53208861219923,172.6790206934537,171.34259204510292,171.61187744140625,42110300,0.0,0.0
2023-05-17 00:00:00-04:00,171.25283806768712,172.4695758826746,169.9662641010483,172.230224609375,57951600,0.0,0.0
2023-05-18 00:00:00-04:00,172.53939360762658,174.7734351652467,172.1205136689784,174.5839385986328,65496700,0.0,0.0
2023-05-19 00:00:00-04:00,175.92037022008634,175.92037022008634,174.4742338130598,174.6936492919922,55772400,0.0,0.0
2023-05-22 00:00:00-04:00,173.5167753267537,174.24484266444423,172.98818766513122,173.73619079589844,43570900,0.0,0.0
2023-05-23 00:00:00-04:00,172.66905294851753,172.9183873331977,170.82397241461908,171.1032257080078,50747300,0.0,0.0
2023-05-24 00:00:00-04:00,170.6344736621792,171.96093439787035,170.06599918583325,171.38247680664062,45143500,0.0,0.0
2023-05-25 00:00:00-04:00,171.9509613713399,173.43698450104648,171.2328771566265,172.5294189453125,56058300,0.0,0.0
2023-05-26 00:00:00-04:00,172.85853842158505,175.30201219099396,172.64909085590446,174.96290588378906,54835000,0.0,0.0
2023-05-30 00:00:00-04:00,176.48885079669677,178.51344470539902,176.09988978020135,176.82794189453125,55964400,0.0,0.0
2023-05-31 00:00:00-04:00,176.85784973431777,178.8724756204774,176.2893600898515,176.77806091308594,99625300,0.0,0.0
2023-06-01 00:00:00-04:00,177.22686816825382,179.64042305750914,176.45891404316637,179.61050415039062,68901800,0.0,0.0
2023-06-02 00:00:00-04:00,180.54800476783768,181.29600788604444,178.78271314778428,180.4682159423828,61945900,0.0,0.0
2023-06-05 00:00:00-04:00,182.1437500536452,184.45756510918994,177.5659594241951,179.10186767578125,121946500,0.0,0.0
2023-06-06 00:00:00-04:00,179.49082009611885,179.64041462468907,176.9575744791447,178.73284912109375,64848400,0.0,0.0
2023-06-07 00:00:00-04:00,177.96490198364674,180.72753105839507,176.84788887825917,177.3465576171875,61944600,0.0,0.0
2023-06-08 00:00:00-04:00,177.42632897433313,180.35850355696866,176.987513272895,180.0892333984375,50214900,0.0,0.0
2023-06-09 00:00:00-04:00,181.01675072800933,181.7448028197143,180.14907199929024,180.4781951904297,48870700,0.0,0.0
2023-06-12 00:00:00-04:00,180.78736449463221,183.4003837535339,180.4881602148876,183.30064392089844,54274900,0.0,0.0
2023-06-13 00:00:00-04:00,182.31330851475477,183.65970508618722,181.95426638540675,182.8219451904297,54929100,0.0,0.0
2023-06-14 00:00:00-04:00,182.88177800213668,183.89906654379925,181.53538146756506,183.46023559570312,57462900,0.0,0.0
2023-06-15 00:00:00-04:00,183.4702103217935,186.02339184688998,183.29068166116141,185.51473999023438,65433200,0.0,0.0
2023-06-16 00:00:00-04:00,186.23282120508458,186.49213868648093,183.77937955509884,184.42764282226562,101235600,0.0,0.0
2023-06-20 00:00:00-04:00,183.91901689338587,185.60451974788597,183.91901689338587,184.5174102783203,49799100,0.0,0.0
2023-06-21 00:00:00-04:00,184.40769931891307,184.91635118810532,182.10385210812808,183.47021484375,49515700,0.0,0.0
2023-06-22 00:00:00-04:00,183.25080605253035,186.5519908925775,183.18098511964078,186.5021209716797,51245300,0.0,0.0
2023-06-23 00:00:00-04:00,185.05597188032547,187.06061473033333,184.51740112063476,186.18295288085938,53079300,0.0,0.0
2023-06-26 00:00:00-04:00,186.33257755204687,187.54933058872362,184.73683137399638,184.7767333984375,48088700,0.0,0.0
2023-06-27 00:00:00-04:00,185.39505993230088,187.88840358366767,185.17564447352765,187.5592803955078,50730800,0.0,0.0
2023-06-28 00:00:00-04:00,187.429631446172,189.39438756353061,187.10052345898322,188.74612426757812,51216800,0.0,0.0
2023-06-29 00:00:00-04:00,188.57656845289964,189.56393801521438,188.4369418174557,189.085205078125,46347300,0.0,0.0
2023-06-30 00:00:00-04:00,191.11980126956567,193.96220418135036,190.7507760244452,193.4535675048828,85069600,0.0,0.0
2023-07-03 00:00:00-04:00,193.26406367433887,193.3638035137414,191.24943762007845,191.9475860595703,31458200,0.0,0.0
2023-07-05 00:00:00-04:00,191.05995363856934,192.4661879585032,190.11247083180476,190.82058715820312,46920300,0.0,0.0
2023-07-06 00:00:00-04:00,189.3345450785546,191.50874871594232,188.6962496949308,191.29930114746094,45094300,0.0,0.0
2023-07-07 00:00:00-04:00,190.900369559223,192.15700929798075,189.73348654077034,190.17230224609375,46778000,0.0,0.0
2023-07-10 00:00:00-04:00,188.75609717546797,189.4841645361036,186.54200662116668,188.1078338623047,59922200,0.0,0.0
2023-07-11 00:00:00-04:00,188.65638056456552,188.79600721724577,186.1031987908904,187.57925415039062,46638100,0.0,0.0
2023-07-12 00:00:00-04:00,189.1749680502115,191.18959404377776,187.9681982078766,189.26473999023438,60750200,0.0,0.0
2023-07-13 00:00:00-04:00,189.9927822657853,190.6809475340948,189.2746980917373,190.0326690673828,41342300,0.0,0.0
2023-07-14 00:00:00-04:00,189.72349956941562,190.67096710686394,189.12510622805124,190.18228149414062,41573900,0.0,0.0
2023-07-17 00:00:00-04:00,191.38906376218185,193.80263394955682,191.2993070378528,193.4735107421875,50520200,0.0,0.0
2023-07-18 00:00:00-04:00,192.8352097243277,193.81259620316632,191.90767794544513,193.2141876220703,48353800,0.0,0.0
2023-07-19 00:00:00-04:00,192.5858761596578,197.7022071550224,192.13706211287214,194.58055114746094,80507300,0.0,0.0
2023-07-20 00:00:00-04:00,194.57057195548003,195.94690259462328,191.98747144655815,192.6157989501953,59581200,0.0,0.0
2023-07-21 00:00:00-04:00,193.583223081012,194.45090187315012,190.7208539857674,191.42897033691406,71917800,0.0,0.0
2023-07-24 00:00:00-04:00,192.89504754304855,194.39105377765915,191.73813240259074,192.23680114746094,45377800,0.0,0.0
2023-07-25 00:00:00-04:00,192.81527099305382,193.92231628587092,192.40635894386836,193.1044921875,37283200,0.0,0.0
2023-07-26 00:00:00-04:00,193.1543552508233,195.1191113783899,192.80529625048254,193.98214721679688,47471900,0.0,0.0
2023-07-27 00:00:00-04:00,195.49809916471946,196.67495009888677,192.03733685495135,192.70555114746094,47460200,0.0,0.0
2023-07-28 00:00:00-04:00,194.15169382943296,196.1064820710403,193.62310615955113,195.30860900878906,48291400,0.0,0.0
2023-07-31 00:00:00-04:00,195.537995145902,195.96685820042478,194.74012207235685,195.9269561767578,38824100,0.0,0.0
2023-08-01 00:00:00-04:00,195.7175151124968,196.20620074446194,194.760064423188,195.0891876220703,35175100,0.0,0.0
2023-08-02 00:00:00-04:00,194.52068705675583,194.66031368923828,191.33919341532297,192.06724548339844,50389300,0.0,0.0
2023-08-03 00:00:00-04:00,191.0599548787207,191.8578127154616,190.18229299651043,190.6610107421875,61235200,0.0,0.0
2023-08-04 00:00:00-04:00,185.026062911546,186.88111132692333,181.4356417146341,181.50546264648438,115799700,0.0,0.0
2023-08-07 00:00:00-04:00,181.6450754475743,182.6424129020176,176.87780363278816,178.37380981445312,97576100,0.0,0.0
2023-08-08 00:00:00-04:00,179.21156607716685,179.79002361547552,177.10718348121145,179.32127380371094,67823000,0.0,0.0
2023-08-09 00:00:00-04:00,180.38841794823884,180.44825575974798,176.53869482014667,177.71556091308594,60378500,0.0,0.0
2023-08-10 00:00:00-04:00,179.0021289205259,180.26875179728248,177.1271447826861,177.49615478515625,54686900,0.0,0.0
2023-08-11 00:00:00-04:00,177.08670844562434,178.38498585238872,176.3177172632032,177.5560760498047,51988100,0.24,0.0
2023-08-14 00:00:00-04:00,177.73584711043486,179.453585335393,177.0767118113598,179.22389221191406,43675600,0.0,0.0
2023-08-15 00:00:00-04:00,178.64464865954284,179.24385008356637,176.81705460078118,177.21652221679688,43622600,0.0,0.0
2023-08-16 00:00:00-04:00,176.89695302450681,178.3050862908739,176.26777704591515,176.3376922607422,46964900,0.0,0.0
2023-08-17 00:00:00-04:00,176.90694055571782,177.27644887923438,173.25175227234058,173.7710723876953,66062900,0.0,0.0
2023-08-18 00:00:00-04:00,172.07330078860403,174.86961976016784,171.73375179800243,174.2604217529297,61114200,0.0,0.0
2023-08-21 00:00:00-04:00,174.8396666437127,175.89826955702873,173.51141470421007,175.608642578125,46311900,0.0,0.0
2023-08-22 00:00:00-04:00,176.82703641390557,177.4462157919414,176.01810458422318,176.99681091308594,42084200,0.0,0.0
2023-08-23 00:00:00-04:00,178.28512852757362,181.311140788815,178.09537606916024,180.88169860839844,52722800,0.0,0.0
2023-08-24 00:00:00-04:00,180.43228271341783,180.86172486765338,175.7784104228949,176.14793395996094,54945800,0.0,0.0
2023-08-25 00:00:00-04:00,177.14662260147787,178.91428280658857,175.58867756165216,178.375,51449600,0.0,0.0
2023-08-28 00:00:00-04:00,179.85305211015677,180.35239426065775,178.31508499164747,179.9529266357422,43820700,0.0,0.0
2023-08-29 00:00:00-04:00,179.46356384927003,184.65671910906482,179.2638300390304,183.87774658203125,53003900,0.0,0.0
2023-08-30 00:00:00-04:00,184.69668071395498,187.60285574456978,184.4969468975517,187.40310668945312,60813900,0.0,0.0
2023-08-31 00:00:00-04:00,187.59285868271365,188.87117339097605,187.23333171859525,187.62281799316406,60794500,0.0,0.0
2023-09-01 00:00:00-04:00,189.24069844642935,189.67012539208758,188.0322837067646,189.2107391357422,45732600,0.0,0.0
2023-09-05 00:00:00-04:00,188.03227905614673,189.73003932085322,187.36316240282707,189.45040893554688,45280000,0.0,0.0
2023-09-06 00:00:00-04:00,188.1521088872591,188.6015289961815,181.2312342653739,182.66934204101562,81755800,0.0,0.0
2023-09-07 00:00:00-04:00,174.94951193902594,177.97553944955692,173.3116702630629,177.32638549804688,112488800,0.0,0.0
2023-09-08 00:00:00-04:00,178.1153463772854,180.0028590457442,177.5560703832831,177.945556640625,65551300,0.0,0.0
2023-09-11 00:00:00-04:00,179.83308070318074,180.06277381446856,177.1066617213624,179.12400817871094,58953100,0.0,0.0
2023-09-12 00:00:00-04:00,179.25384418348852,179.8930015034427,174.58999049529427,176.0680389404297,90370200,0.0,0.0
2023-09-13 00:00:00-04:00,176.27775075918765,177.06671984713338,173.75108083613878,173.9807891845703,84267900,0.0,0.0
2023-09-14 00:00:00-04:00,173.77107284808233,175.86831602966527,173.35162725950843,175.5087890625,60895800,0.0,0.0
2023-09-15 00:00:00-04:00,176.24779117941324,176.26776913114006,173.59130267081284,174.77972412109375,109205100,0.0,0.0
2023-09-18 00:00:00-04:00,176.24779480310914,179.14398831455318,175.93820511918346,177.73583984375,67257600,0.0,0.0
2023-09-19 00:00:00-04:00,177.28643272359795,179.3936571053623,176.8969464747748,178.8343963623047,51826900,0.0,0.0
2023-09-20 00:00:00-04:00,179.02413825465166,179.46356177532846,175.16921633059533,175.2591094970703,58436200,0.0,0.0
2023-09-21 00:00:00-04:00,174.32035125748212,176.0680488190235,173.63125663788026,173.70115661621094,63047900,0.0,0.0
2023-09-22 00:00:00-04:00,174.4401755841381,176.84700827655132,173.82099622742402,174.5600128173828,56725400,0.0,0.0
2023-09-25 00:00:00-04:00,173.970796337573,176.73715602517788,173.92085907645927,175.84832763671875,46172700,0.0,0.0
2023-09-26 00:00:00-04:00,174.58998693847352,174.96947658906006,171.4341410685553,171.73374938964844,64588900,0.0,0.0
2023-09-27 00:00:00-04:00,172.3928704586823,172.8123160152803,168.8275756082431,170.20574951171875,66921800,0.0,0.0
2023-09-28 00:00:00-04:00,169.1171936994851,171.8036568728258,167.3994555047553,170.46542358398438,56294400,0.0,0.0
2023-09-29 00:00:00-04:00,171.79367303446756,172.8422945696302,170.1158755304648,170.9847412109375,51814200,0.0,0.0
2023-10-02 00:00:00-04:00,170.9947228250154,174.070672221388,170.70509585151785,173.52139282226562,52164500,0.0,0.0
2023-10-03 00:00:00-04:00,172.0333568007432,173.40156469199417,170.59526416939897,172.1731719970703,49594600,0.0,0.0
2023-10-04 00:00:00-04:00,170.86489259858558,173.98079796540125,170.7450553594164,173.4315185546875,53020300,0.0,0.0
2023-10-05 00:00:00-04:00,173.56133385253202,175.21915341019456,172.45279369514475,174.67987060546875,48527900,0.0,0.0
2023-10-06 00:00:00-04:00,173.57133741586642,177.75582714406306,172.95214277673907,177.25648498535156,57224100,0.0,0.0
2023-10-09 00:00:00-04:00,176.5773617299011,178.8144199602329,175.56869611233793,178.75450134277344,42390800,0.0,0.0
2023-10-10 00:00:00-04:00,177.86567695915278,179.48354062178288,177.7158651734234,178.15528869628906,43698000,0.0,0.0
2023-10-11 00:00:00-04:00,177.96552989431072,179.6133680462608,177.36632848891165,179.5634307861328,47551100,0.0,0.0
2023-10-12 00:00:00-04:00,179.83308692837295,182.10008928866665,178.80442809283994,180.4722442626953,56743100,0.0,0.0
2023-10-13 00:00:00-04:00,181.1812956691862,181.6906191531753,177.90561253268353,178.61468505859375,51427100,0.0,0.0
2023-10-16 00:00:00-04:00,176.5174539474347,178.84439024678767,176.2777642241718,178.48486328125,52517000,0.0,0.0
2023-10-17 00:00:00-04:00,176.41757374851082,178.18524920880571,174.57001695507628,176.9169158935547,57549400,0.0,0.0
2023-10-18 00:00:00-04:00,175.34899014765352,177.34635873540847,174.87960731043407,175.608642578125,54764400,0.0,0.0
2023-10-19 00:00:00-04:00,175.80837998637364,177.6060147998771,174.95950746243676,175.22915649414062,59302900,0.0,0.0
2023-10-20 00:00:00-04:00,175.07933758477535,175.18919346443124,172.41285240263238,172.6525421142578,64189300,0.0,0.0
2023-10-23 00:00:00-04:00,170.685138104863,173.78105030495894,169.7064165147775,172.7723846435547,55980100,0.0,0.0
2023-10-24 00:00:00-04:00,172.82232098392808,173.44150037289924,171.22442001009617,173.21180725097656,43816600,0.0,0.0
2023-10-25 00:00:00-04:00,171.6538657387105,172.8323059213211,170.42547305366105,170.87489318847656,57157000,0.0,0.0
2023-10-26 00:00:00-04:00,170.1458425788756,171.1545234940036,165.45202932656696,166.67042541503906,70625300,0.0,0.0
2023-10-27 00:00:00-04:00,166.6903985036265,168.737704345899,166.6105019317798,167.99867248535156,58499100,0.0,0.0
2023-10-30 00:00:00-04:00,168.79761520936918,170.9447802387597,168.64780342952264,170.06593322753906,51131000,0.0,0.0
2023-10-31 00:00:00-04:00,169.12718875588266,170.67513719746998,167.67908436026187,170.54531860351562,44846000,0.0,0.0
2023-11-01 00:00:00-04:00,170.7750106172122,174.00075655092,169.8961635809227,173.74110412597656,56934900,0.0,0.0
2023-11-02 00:00:00-04:00,175.28907412436934,177.54609517602384,175.22915550404335,177.3363800048828,77334800,0.0,0.0
2023-11-03 00:00:00-04:00,174.01075448735614,176.58736175920453,173.1219260874277,176.41757202148438,79763700,0.0,0.0
2023-11-06 00:00:00-05:00,176.14794523268097,179.19392021761848,175.9781707269317,178.9941864013672,63841300,0.0,0.0
2023-11-07 00:00:00-05:00,178.94423894557977,182.19995939602362,178.7345237840102,181.58078002929688,70530000,0.0,0.0
